Campaign_ID,Company,Campaign_Type,Channel_Used,Target_Audience,ROI,Predicted_ROI,ROI_Gap,Anomaly
12964,NexGen Systems,Social Media,Website,All Ages,4.43,4.4333376898192425,-0.0033376898192427618,Underperformer
75249,DataTech Solutions,Display,Website,Women 25-34,5.18,5.183337588459623,-0.0033375884596233973,Underperformer
109931,TechCorp,Influencer,YouTube,Women 25-34,4.43,4.433337347656226,-0.003337347656226619,Underperformer
17084,NexGen Systems,Influencer,Google Ads,Men 18-24,4.43,4.433336342360583,-0.003336342360583444,Underperformer
198405,DataTech Solutions,Display,Google Ads,Men 18-24,4.43,4.433335113739743,-0.0033351137397437114,Underperformer
176411,TechCorp,Influencer,Email,Men 18-24,4.43,4.433334581438721,-0.003334581438720896,Underperformer
161521,Innovate Industries,Display,Google Ads,Women 25-34,3.33,3.333334291146841,-0.0033342911468410286,Underperformer
3311,DataTech Solutions,Display,Facebook,Men 18-24,4.43,4.433333970827856,-0.0033339708278559144,Underperformer
43337,Alpha Innovations,Search,Instagram,Women 25-34,4.43,4.433333841067358,-0.003333841067358456,Underperformer
176014,NexGen Systems,Email,Website,All Ages,5.18,5.1833330495405345,-0.003333049540534816,Underperformer
137169,DataTech Solutions,Influencer,Facebook,Men 25-34,4.43,4.4333323163272125,-0.0033323163272127587,Underperformer
106121,NexGen Systems,Search,Email,Men 25-34,4.43,4.433328910905651,-0.003328910905651128,Underperformer
153896,Innovate Industries,Search,Website,Men 25-34,4.43,4.433328400575418,-0.0033284005754179447,Underperformer
87850,DataTech Solutions,Search,Facebook,Men 18-24,4.43,4.43332832652896,-0.0033283265289600905,Underperformer
138509,Innovate Industries,Email,Email,Men 25-34,4.43,4.433327879121945,-0.003327879121945543,Underperformer
198493,TechCorp,Influencer,Facebook,Men 25-34,5.37,5.373326568480448,-0.003326568480447989,Underperformer
165608,DataTech Solutions,Display,Instagram,All Ages,5.18,5.183326269141916,-0.0033262691419162493,Underperformer
193324,NexGen Systems,Email,Facebook,Women 25-34,4.43,4.433325665359702,-0.0033256653597026897,Underperformer
196210,Alpha Innovations,Search,Website,Women 25-34,4.43,4.433325380497162,-0.0033253804971620227,Underperformer
72976,TechCorp,Display,Google Ads,Men 18-24,5.93,5.93332517997023,-0.0033251799702300744,Underperformer
44360,Innovate Industries,Display,Website,All Ages,4.43,4.4333238396785495,-0.003323839678549767,Underperformer
24435,Alpha Innovations,Search,Website,Women 25-34,4.43,4.433323277073482,-0.0033232770734823447,Underperformer
20439,Innovate Industries,Influencer,YouTube,All Ages,4.43,4.43332126679514,-0.003321266795140332,Underperformer
55625,Alpha Innovations,Email,Google Ads,Men 18-24,4.43,4.4333202800196,-0.0033202800195999416,Underperformer
70873,Innovate Industries,Display,Website,All Ages,5.71,5.713319436792227,-0.003319436792226682,Underperformer
7397,TechCorp,Display,Google Ads,Men 25-34,5.37,5.373318599631979,-0.0033185996319788913,Underperformer
4284,TechCorp,Search,Google Ads,Women 25-34,4.43,4.433317743868204,-0.0033177438682043814,Underperformer
50080,NexGen Systems,Email,Website,All Ages,4.43,4.433317264637662,-0.0033172646376620207,Underperformer
184604,Alpha Innovations,Search,Instagram,Men 25-34,4.43,4.4333169368818135,-0.003316936881813781,Underperformer
45576,Alpha Innovations,Influencer,Website,Men 18-24,4.43,4.433316679935373,-0.0033166799353736565,Underperformer
35036,NexGen Systems,Social Media,Email,All Ages,4.43,4.433315980666212,-0.0033159806662119706,Underperformer
72486,Innovate Industries,Social Media,Website,All Ages,3.74,3.74331597094816,-0.00331597094815983,Underperformer
101393,Alpha Innovations,Search,Facebook,Women 35-44,4.43,4.4333155210173505,-0.0033155210173507754,Underperformer
142775,Innovate Industries,Social Media,Website,Women 35-44,4.43,4.4333147759892615,-0.0033147759892617756,Underperformer
141130,Alpha Innovations,Search,YouTube,Men 18-24,4.43,4.43331301427747,-0.0033130142774702165,Underperformer
20106,DataTech Solutions,Influencer,Email,All Ages,5.37,5.373312537178079,-0.0033125371780791113,Underperformer
105041,TechCorp,Influencer,Facebook,All Ages,4.43,4.433312446149166,-0.0033124461491667034,Underperformer
86881,Alpha Innovations,Influencer,Instagram,Men 25-34,4.43,4.43331239997575,-0.003312399975750502,Underperformer
169508,DataTech Solutions,Display,Instagram,Women 35-44,3.33,3.3333121545336475,-0.0033121545336474156,Underperformer
21407,Alpha Innovations,Social Media,Website,Men 18-24,4.43,4.433310721598337,-0.0033107215983374516,Underperformer
113915,Innovate Industries,Social Media,Website,Men 18-24,5.18,5.183309680964194,-0.0033096809641941505,Underperformer
52232,TechCorp,Email,Email,Women 25-34,4.43,4.433308106992483,-0.003308106992482962,Underperformer
137634,Alpha Innovations,Social Media,YouTube,Women 35-44,4.43,4.433307245600624,-0.0033072456006246753,Underperformer
9059,DataTech Solutions,Search,YouTube,Women 35-44,4.43,4.433305050704775,-0.003305050704775603,Underperformer
184740,Innovate Industries,Search,Google Ads,Men 25-34,4.43,4.433304407675734,-0.0033044076757340335,Underperformer
196476,Alpha Innovations,Search,Email,Men 18-24,6.27,6.273303665688103,-0.0033036656881035853,Underperformer
166637,Alpha Innovations,Email,Instagram,Women 35-44,6.88,6.883303520744403,-0.003303520744402988,Underperformer
92702,NexGen Systems,Email,Email,All Ages,4.43,4.433302895725068,-0.0033028957250680335,Underperformer
126131,Innovate Industries,Search,Instagram,Men 18-24,4.43,4.433302184048901,-0.0033021840489011467,Underperformer
62356,DataTech Solutions,Search,Google Ads,Men 18-24,4.43,4.4333013530168905,-0.003301353016890829,Underperformer
72131,Alpha Innovations,Social Media,Facebook,Women 35-44,4.43,4.433301334159771,-0.0033013341597714074,Underperformer
99266,TechCorp,Social Media,Website,All Ages,4.43,4.433300736289846,-0.0033007362898462844,Underperformer
115360,Innovate Industries,Influencer,Email,Men 18-24,4.43,4.433300293940561,-0.003300293940561083,Underperformer
130656,Alpha Innovations,Search,Website,Men 25-34,4.43,4.433300055188051,-0.0033000551880508766,Underperformer
80830,Innovate Industries,Email,Facebook,Men 18-24,4.43,4.433299663921759,-0.0032996639217595103,Underperformer
30849,Innovate Industries,Social Media,Email,Women 35-44,4.43,4.43329922781914,-0.0032992278191406044,Underperformer
10057,TechCorp,Search,Website,Men 25-34,4.43,4.43329779277044,-0.0032977927704402887,Underperformer
136877,DataTech Solutions,Search,Google Ads,Women 35-44,4.43,4.433297452674229,-0.0032974526742295396,Underperformer
193110,Innovate Industries,Display,YouTube,Women 35-44,4.43,4.433297429838985,-0.0032974298389856216,Underperformer
82175,Innovate Industries,Email,Google Ads,Women 35-44,4.43,4.433297240973675,-0.0032972409736755637,Underperformer
150310,NexGen Systems,Email,Email,Men 25-34,4.43,4.43329696905553,-0.003296969055530674,Underperformer
54953,Alpha Innovations,Email,YouTube,Men 18-24,4.43,4.433296350886559,-0.0032963508865595514,Underperformer
77231,Alpha Innovations,Display,YouTube,All Ages,4.43,4.433295836890701,-0.0032958368907012314,Underperformer
132508,Innovate Industries,Influencer,Website,All Ages,4.43,4.4332957944597515,-0.0032957944597518107,Underperformer
79482,Alpha Innovations,Search,YouTube,Men 25-34,4.43,4.433295501339307,-0.0032955013393074495,Underperformer
90028,Alpha Innovations,Display,Email,All Ages,4.43,4.43329447286383,-0.0032944728638302223,Underperformer
170998,DataTech Solutions,Email,YouTube,Women 35-44,5.18,5.183294398523001,-0.003294398523001618,Underperformer
29187,TechCorp,Influencer,Email,Women 35-44,5.18,5.183294023334758,-0.003294023334758478,Underperformer
23701,Alpha Innovations,Search,Instagram,Women 25-34,4.43,4.433292942173882,-0.0032929421738820963,Underperformer
52664,TechCorp,Email,Facebook,All Ages,5.18,5.183292555092663,-0.003292555092663463,Underperformer
46975,Alpha Innovations,Display,Google Ads,Men 18-24,4.43,4.433292106022968,-0.0032921060229682553,Underperformer
116746,Innovate Industries,Email,Instagram,All Ages,4.43,4.433291642556995,-0.0032916425569951002,Underperformer
199136,TechCorp,Display,Facebook,Women 25-34,4.43,4.43329033734211,-0.003290337342110483,Underperformer
130666,NexGen Systems,Social Media,Email,Women 25-34,4.43,4.433290124275808,-0.003290124275808104,Underperformer
42953,Alpha Innovations,Influencer,Website,All Ages,4.43,4.433289963962943,-0.003289963962942899,Underperformer
7463,Innovate Industries,Influencer,Website,Women 25-34,3.69,3.693289897391344,-0.003289897391343999,Underperformer
1624,Alpha Innovations,Display,Website,All Ages,5.18,5.183289801404485,-0.0032898014044855373,Underperformer
156180,Alpha Innovations,Influencer,Instagram,Men 25-34,4.43,4.433287948304881,-0.0032879483048811053,Underperformer
28748,Alpha Innovations,Email,Instagram,Men 25-34,4.43,4.433287412964891,-0.00328741296489099,Underperformer
99745,DataTech Solutions,Influencer,Email,All Ages,4.43,4.43328739303962,-0.0032873930396206674,Underperformer
77969,DataTech Solutions,Email,Website,Women 25-34,4.43,4.4332869807097355,-0.003286980709735765,Underperformer
25335,Alpha Innovations,Search,Instagram,All Ages,4.43,4.433286527375529,-0.003286527375529147,Underperformer
69489,DataTech Solutions,Email,Google Ads,All Ages,6.27,6.2732863013734095,-0.0032863013734099056,Underperformer
192426,Innovate Industries,Search,Google Ads,Men 25-34,4.43,4.433285660138434,-0.003285660138434565,Underperformer
115771,Alpha Innovations,Display,Website,Men 25-34,3.33,3.333284366948457,-0.003284366948456796,Underperformer
110123,DataTech Solutions,Display,Google Ads,Women 25-34,4.43,4.433284352000275,-0.0032843520002749926,Underperformer
159317,Alpha Innovations,Influencer,Facebook,All Ages,4.43,4.433284308525548,-0.003284308525548063,Underperformer
182627,DataTech Solutions,Social Media,Website,Men 18-24,4.43,4.433282418247825,-0.0032824182478252695,Underperformer
68696,NexGen Systems,Influencer,Google Ads,Men 18-24,4.43,4.433281783112458,-0.003281783112457859,Underperformer
182510,Alpha Innovations,Display,Google Ads,Women 35-44,4.43,4.433281688411433,-0.003281688411433059,Underperformer
78019,NexGen Systems,Social Media,Email,Men 25-34,4.43,4.433280389381387,-0.003280389381386861,Underperformer
160605,NexGen Systems,Email,Google Ads,All Ages,4.43,4.433280279138952,-0.0032802791389521246,Underperformer
130403,TechCorp,Display,Google Ads,All Ages,4.43,4.43327978924667,-0.003279789246670717,Underperformer
24173,Alpha Innovations,Influencer,Instagram,All Ages,4.43,4.433279273763188,-0.0032792737631881508,Underperformer
61295,DataTech Solutions,Influencer,Google Ads,Women 25-34,6.88,6.883278969365324,-0.0032789693653239027,Underperformer
7558,DataTech Solutions,Influencer,Google Ads,Women 35-44,4.43,4.433278322454678,-0.003278322454677962,Underperformer
162198,Innovate Industries,Display,Instagram,Men 25-34,4.43,4.433277785532226,-0.0032777855322265737,Underperformer
97681,Innovate Industries,Search,Google Ads,All Ages,3.69,3.693276683997199,-0.003276683997198937,Underperformer
47443,TechCorp,Display,Instagram,All Ages,3.33,3.3332765967143017,-0.003276596714301583,Underperformer
70935,Alpha Innovations,Email,Website,All Ages,4.43,4.433276570392504,-0.0032765703925043965,Underperformer
3543,Alpha Innovations,Email,Email,Men 25-34,4.43,4.433276427531855,-0.003276427531854864,Underperformer
68086,NexGen Systems,Search,Website,Women 25-34,4.43,4.433276262278116,-0.003276262278116171,Underperformer
112379,DataTech Solutions,Social Media,Facebook,All Ages,4.43,4.433275937963686,-0.003275937963686637,Underperformer
141711,Innovate Industries,Influencer,Google Ads,Men 18-24,4.43,4.433275685553235,-0.003275685553234986,Underperformer
39409,NexGen Systems,Search,YouTube,All Ages,5.93,5.933275566903127,-0.0032755669031274692,Underperformer
43613,NexGen Systems,Email,Instagram,Men 25-34,4.43,4.433274665933352,-0.0032746659333522388,Underperformer
117019,DataTech Solutions,Display,Facebook,All Ages,5.18,5.183274535358165,-0.0032745353581651315,Underperformer
53630,Innovate Industries,Social Media,Facebook,All Ages,4.43,4.433273475694347,-0.0032734756943471055,Underperformer
172342,DataTech Solutions,Search,YouTube,Women 25-34,4.43,4.433273446363057,-0.003273446363057708,Underperformer
13030,TechCorp,Email,Facebook,Women 35-44,5.18,5.183273018399681,-0.0032730183996809714,Underperformer
122546,DataTech Solutions,Display,Facebook,Men 18-24,4.43,4.433272936150929,-0.003272936150929162,Underperformer
42138,DataTech Solutions,Influencer,Website,All Ages,4.43,4.433272610557059,-0.0032726105570590747,Underperformer
95508,TechCorp,Email,Google Ads,Men 18-24,4.43,4.43327259742505,-0.003272597425050705,Underperformer
164597,Innovate Industries,Email,Website,Women 25-34,4.43,4.433271754236475,-0.0032717542364748553,Underperformer
20149,Innovate Industries,Display,Instagram,Men 18-24,5.71,5.713271068437878,-0.0032710684378782773,Underperformer
190671,TechCorp,Email,Email,All Ages,4.43,4.433269874890271,-0.003269874890270863,Underperformer
77477,DataTech Solutions,Display,Google Ads,Men 18-24,5.93,5.933269689204696,-0.003269689204696391,Underperformer
5999,NexGen Systems,Social Media,Website,Women 35-44,3.33,3.3332687882064453,-0.0032687882064452722,Underperformer
106190,TechCorp,Search,Website,Men 18-24,5.02,5.023268596420413,-0.003268596420413772,Underperformer
181123,Innovate Industries,Display,YouTube,Women 35-44,4.43,4.433268575560956,-0.0032685755609564993,Underperformer
149304,DataTech Solutions,Display,Website,Women 25-34,4.43,4.4332684736402195,-0.00326847364021976,Underperformer
189395,Innovate Industries,Social Media,Website,Women 35-44,4.43,4.433268202151741,-0.003268202151740951,Underperformer
71499,Alpha Innovations,Social Media,Facebook,Men 18-24,4.43,4.433267745460656,-0.003267745460656002,Underperformer
198252,NexGen Systems,Influencer,YouTube,Women 25-34,2.57,2.5732668591866537,-0.0032668591866538144,Underperformer
92955,Innovate Industries,Search,Email,Men 25-34,5.93,5.933266663363358,-0.0032666633633580133,Underperformer
144757,NexGen Systems,Display,Website,All Ages,4.43,4.433266111589685,-0.003266111589685039,Underperformer
100714,NexGen Systems,Email,YouTube,Women 25-34,5.71,5.7132646821029756,-0.0032646821029755912,Underperformer
66068,NexGen Systems,Search,Instagram,All Ages,4.43,4.433264069415602,-0.003264069415601867,Underperformer
70592,DataTech Solutions,Social Media,Email,Women 25-34,4.43,4.433263709470794,-0.0032637094707945735,Underperformer
107381,TechCorp,Display,Instagram,All Ages,4.43,4.433263145460989,-0.0032631454609894917,Underperformer
111361,Alpha Innovations,Influencer,Email,Men 25-34,3.69,3.69326263980057,-0.0032626398005701773,Underperformer
142961,Innovate Industries,Search,YouTube,Men 25-34,3.33,3.333261707458201,-0.0032617074582010908,Underperformer
66347,TechCorp,Display,Instagram,Women 35-44,4.43,4.433260817721683,-0.0032608177216832956,Underperformer
58162,NexGen Systems,Influencer,Google Ads,Men 25-34,5.93,5.933260774104663,-0.003260774104663078,Underperformer
42650,Innovate Industries,Search,Instagram,Men 25-34,4.43,4.433259663473123,-0.003259663473123453,Underperformer
183639,Alpha Innovations,Influencer,Google Ads,All Ages,4.43,4.433259525456305,-0.0032595254563050347,Underperformer
12500,Innovate Industries,Display,YouTube,Women 35-44,4.43,4.4332591501337735,-0.0032591501337737583,Underperformer
118263,Innovate Industries,Social Media,Google Ads,Women 35-44,4.43,4.433258641401947,-0.0032586414019473153,Underperformer
67040,Innovate Industries,Display,Website,Women 25-34,5.02,5.023257993565079,-0.003257993565079609,Underperformer
60099,Innovate Industries,Email,YouTube,Women 25-34,4.43,4.433256142574444,-0.0032561425744441763,Underperformer
41350,Innovate Industries,Influencer,Facebook,Women 35-44,4.43,4.433256081259054,-0.0032560812590540777,Underperformer
37184,DataTech Solutions,Social Media,Instagram,Women 25-34,3.69,3.693255829699261,-0.0032558296992610813,Underperformer
178969,Innovate Industries,Display,Google Ads,Men 25-34,4.43,4.433255249456163,-0.0032552494561635115,Underperformer
191319,NexGen Systems,Influencer,Website,All Ages,3.74,3.743254745001663,-0.0032547450016626733,Underperformer
55626,NexGen Systems,Social Media,Email,Men 18-24,4.43,4.433254647522189,-0.003254647522188847,Underperformer
163519,NexGen Systems,Search,Facebook,Men 18-24,3.74,3.7432545754743667,-0.0032545754743664723,Underperformer
146341,Alpha Innovations,Display,Instagram,Women 25-34,4.43,4.433254367101559,-0.003254367101559019,Underperformer
154298,Innovate Industries,Search,Email,Women 25-34,4.43,4.433253553470968,-0.003253553470968562,Underperformer
8947,TechCorp,Search,Google Ads,Men 25-34,4.43,4.4332526704097726,-0.00325267040977284,Underperformer
104707,DataTech Solutions,Influencer,Instagram,All Ages,4.43,4.433252357282309,-0.003252357282309326,Underperformer
115945,Alpha Innovations,Search,YouTube,Men 18-24,4.43,4.433251729191817,-0.0032517291918177094,Underperformer
167131,DataTech Solutions,Social Media,Email,Men 18-24,4.43,4.433251644190489,-0.003251644190489067,Underperformer
97778,DataTech Solutions,Display,Facebook,Men 25-34,3.51,3.513251314322389,-0.0032513143223891205,Underperformer
45916,DataTech Solutions,Search,Website,All Ages,2.57,2.5732508033411814,-0.003250803341181552,Underperformer
195984,Alpha Innovations,Social Media,Google Ads,Women 25-34,4.43,4.433250426917933,-0.0032504269179334244,Underperformer
88991,TechCorp,Display,Instagram,Women 25-34,4.43,4.433249580251135,-0.00324958025113542,Underperformer
34072,NexGen Systems,Display,Email,Women 25-34,4.43,4.433249164485223,-0.003249164485223055,Underperformer
145371,NexGen Systems,Display,Website,Men 25-34,4.43,4.433248412788268,-0.0032484127882685954,Underperformer
124474,DataTech Solutions,Social Media,Email,Women 35-44,4.43,4.433248372969853,-0.0032483729698533637,Underperformer
157627,TechCorp,Social Media,Google Ads,Men 25-34,4.43,4.433247123590099,-0.0032471235900990436,Underperformer
193959,NexGen Systems,Email,Google Ads,Men 18-24,4.43,4.433247100113426,-0.0032471001134259936,Underperformer
188654,Alpha Innovations,Social Media,Facebook,All Ages,4.43,4.433245444626158,-0.003245444626158722,Underperformer
140633,NexGen Systems,Social Media,YouTube,All Ages,4.43,4.4332450271081125,-0.003245027108112808,Underperformer
4212,TechCorp,Influencer,Instagram,Women 25-34,4.43,4.433244910849455,-0.003244910849454996,Underperformer
191434,Alpha Innovations,Email,Instagram,Women 35-44,4.43,4.433244084859345,-0.003244084859344909,Underperformer
72519,Alpha Innovations,Email,Facebook,Women 25-34,4.43,4.4332437359650525,-0.0032437359650527853,Underperformer
62922,Alpha Innovations,Email,Instagram,All Ages,4.43,4.433243692640516,-0.0032436926405159383,Underperformer
45108,NexGen Systems,Email,Website,Women 25-34,5.93,5.933243288249285,-0.0032432882492852144,Underperformer
23629,Alpha Innovations,Display,Facebook,Women 35-44,4.43,4.433243180582032,-0.0032431805820323234,Underperformer
146804,Alpha Innovations,Social Media,Instagram,Women 25-34,4.43,4.433242778057588,-0.0032427780575883247,Underperformer
25669,DataTech Solutions,Email,Google Ads,Women 35-44,4.43,4.433242547539866,-0.003242547539866081,Underperformer
37316,TechCorp,Influencer,Website,Women 35-44,4.43,4.4332418681614785,-0.003241868161478756,Underperformer
109663,NexGen Systems,Display,Instagram,Women 35-44,4.43,4.433240954542622,-0.0032409545426226316,Underperformer
145883,TechCorp,Search,Google Ads,Women 25-34,4.43,4.433240456430563,-0.0032404564305634764,Underperformer
151287,Alpha Innovations,Display,Email,Women 25-34,4.43,4.433240275855372,-0.003240275855372232,Underperformer
166747,NexGen Systems,Display,Website,Women 35-44,4.43,4.433239937619939,-0.003239937619939681,Underperformer
140784,NexGen Systems,Social Media,Email,Men 18-24,3.33,3.3332394504938954,-0.0032394504938952906,Underperformer
183384,TechCorp,Email,Instagram,All Ages,4.43,4.433239333578185,-0.0032393335781852883,Underperformer
189416,DataTech Solutions,Email,Google Ads,Women 35-44,4.43,4.433239262705539,-0.00323926270553887,Underperformer
153865,NexGen Systems,Social Media,Website,Women 35-44,4.43,4.433238607264937,-0.003238607264937521,Underperformer
5318,NexGen Systems,Email,Website,Women 25-34,4.43,4.4332385817015725,-0.0032385817015727625,Underperformer
187603,Innovate Industries,Social Media,Facebook,Men 18-24,4.43,4.433237640949013,-0.003237640949013354,Underperformer
180105,Alpha Innovations,Social Media,YouTube,Men 25-34,4.43,4.433237208990063,-0.0032372089900629675,Underperformer
78886,TechCorp,Social Media,Website,Women 25-34,5.18,5.183236887323813,-0.003236887323812887,Underperformer
40208,NexGen Systems,Search,YouTube,Women 25-34,4.43,4.433236513437471,-0.0032365134374714444,Underperformer
91732,Innovate Industries,Search,Website,Women 35-44,5.93,5.933235472914838,-0.0032354729148380557,Underperformer
155352,Alpha Innovations,Email,Website,Women 35-44,4.43,4.433235018224367,-0.0032350182243670034,Underperformer
153422,NexGen Systems,Search,Email,All Ages,4.43,4.4332338856866675,-0.0032338856866678256,Underperformer
8146,DataTech Solutions,Email,Google Ads,All Ages,4.43,4.433233221250063,-0.0032332212500634228,Underperformer
198902,Alpha Innovations,Influencer,Email,Men 18-24,4.43,4.433233128345535,-0.003233128345534908,Underperformer
62732,NexGen Systems,Social Media,Website,Men 18-24,4.43,4.4332330715252874,-0.003233071525287734,Underperformer
63335,DataTech Solutions,Social Media,Google Ads,Women 35-44,4.43,4.43323270810615,-0.003232708106150284,Underperformer
144438,DataTech Solutions,Social Media,Instagram,Women 25-34,4.43,4.433232654132712,-0.0032326541327121205,Underperformer
50881,Innovate Industries,Email,YouTube,All Ages,4.43,4.4332324434132815,-0.0032324434132817714,Underperformer
115637,TechCorp,Social Media,YouTube,All Ages,4.43,4.433232348700821,-0.0032323487008216745,Underperformer
187432,Alpha Innovations,Display,Google Ads,Men 18-24,3.33,3.333231985357936,-0.003231985357936118,Underperformer
111041,TechCorp,Social Media,Email,Women 25-34,3.33,3.333231766494088,-0.00323176649408774,Underperformer
119450,NexGen Systems,Search,Instagram,Men 18-24,4.43,4.4332317203858755,-0.0032317203858758248,Underperformer
193357,Innovate Industries,Email,YouTube,All Ages,3.69,3.693231436064551,-0.0032314360645511186,Underperformer
142361,TechCorp,Display,Google Ads,Men 25-34,5.37,5.373231183619744,-0.003231183619743838,Underperformer
72426,TechCorp,Email,YouTube,Women 35-44,4.43,4.433230817750574,-0.003230817750574211,Underperformer
141694,DataTech Solutions,Search,Website,Women 35-44,4.43,4.433230813656344,-0.003230813656344367,Underperformer
30300,TechCorp,Social Media,Email,Men 18-24,4.43,4.433230299161842,-0.003230299161842254,Underperformer
198934,TechCorp,Influencer,Google Ads,Men 18-24,4.43,4.43323016842564,-0.0032301684256399454,Underperformer
70705,TechCorp,Social Media,Email,Men 25-34,4.43,4.433230073091881,-0.0032300730918812803,Underperformer
59719,DataTech Solutions,Influencer,Instagram,Men 18-24,4.43,4.433229986597217,-0.0032299865972174047,Underperformer
156954,Alpha Innovations,Email,Facebook,Men 18-24,5.93,5.9332299086999365,-0.0032299086999367788,Underperformer
178849,TechCorp,Search,Google Ads,Men 18-24,3.74,3.743229284552798,-0.0032292845527979175,Underperformer
174006,Innovate Industries,Influencer,Instagram,Men 25-34,4.43,4.433229161980549,-0.0032291619805491223,Underperformer
11677,TechCorp,Display,Facebook,Men 18-24,4.43,4.433228994611512,-0.0032289946115122703,Underperformer
174338,DataTech Solutions,Email,Instagram,Men 25-34,4.49,4.493228950039288,-0.0032289500392881365,Underperformer
148676,DataTech Solutions,Social Media,Facebook,Men 18-24,4.43,4.433228374883479,-0.003228374883478935,Underperformer
121125,Innovate Industries,Email,YouTube,Women 35-44,3.51,3.5132273822626496,-0.003227382262649847,Underperformer
65837,Innovate Industries,Influencer,Instagram,Women 35-44,4.43,4.433227208094981,-0.0032272080949811155,Underperformer
124395,NexGen Systems,Social Media,Website,Women 35-44,5.93,5.933226119908274,-0.00322611990827415,Underperformer
169063,Innovate Industries,Social Media,YouTube,Men 25-34,4.43,4.433224631819677,-0.0032246318196769153,Underperformer
46904,DataTech Solutions,Display,Facebook,Women 25-34,5.93,5.933224506054979,-0.0032245060549795923,Underperformer
180824,NexGen Systems,Social Media,YouTube,Women 35-44,4.43,4.433223686415472,-0.0032236864154722156,Underperformer
138292,Alpha Innovations,Search,Google Ads,Men 25-34,4.43,4.433222393856672,-0.0032223938566726673,Underperformer
62568,Innovate Industries,Social Media,Facebook,Women 25-34,4.43,4.433221826930253,-0.00322182693025308,Underperformer
163978,DataTech Solutions,Influencer,Email,Men 18-24,5.37,5.37322066594064,-0.0032206659406401883,Underperformer
164245,NexGen Systems,Influencer,YouTube,Women 25-34,4.77,4.773220334786055,-0.0032203347860555454,Underperformer
64646,TechCorp,Influencer,Website,Women 35-44,4.43,4.433220306975538,-0.003220306975538101,Underperformer
121385,NexGen Systems,Influencer,Facebook,Men 25-34,5.18,5.183220296860904,-0.0032202968609045257,Underperformer
140569,Alpha Innovations,Display,Google Ads,Women 25-34,4.43,4.433220256741555,-0.0032202567415549055,Underperformer
161770,TechCorp,Display,Email,Men 25-34,4.43,4.433220158389491,-0.003220158389491523,Underperformer
47959,DataTech Solutions,Influencer,Email,Women 25-34,3.33,3.3332191418337236,-0.0032191418337235156,Underperformer
97282,TechCorp,Influencer,Website,Men 18-24,4.43,4.433218811450532,-0.003218811450532044,Underperformer
107227,Alpha Innovations,Search,Google Ads,Men 18-24,4.43,4.43321832680818,-0.0032183268081800165,Underperformer
189826,NexGen Systems,Social Media,Instagram,Women 35-44,4.43,4.433217968382607,-0.003217968382607239,Underperformer
121682,Innovate Industries,Search,Email,Women 25-34,3.69,3.693217841453214,-0.003217841453214021,Underperformer
83470,DataTech Solutions,Search,Google Ads,Men 18-24,4.43,4.433217571389153,-0.003217571389153129,Underperformer
92062,NexGen Systems,Social Media,Facebook,Men 25-34,4.43,4.433216823226586,-0.0032168232265865626,Underperformer
149968,Innovate Industries,Social Media,Website,Men 25-34,4.43,4.43321631464329,-0.003216314643290197,Underperformer
182468,NexGen Systems,Email,Facebook,Women 35-44,4.43,4.433216222413963,-0.0032162224139629103,Underperformer
81576,TechCorp,Email,Email,All Ages,4.43,4.433215700597478,-0.0032157005974786657,Underperformer
94879,DataTech Solutions,Search,Website,All Ages,3.33,3.3332154935975478,-0.0032154935975476917,Underperformer
3972,NexGen Systems,Display,YouTube,Women 25-34,3.69,3.6932154206084262,-0.003215420608426278,Underperformer
89648,TechCorp,Display,Google Ads,All Ages,3.69,3.6932145680666957,-0.0032145680666957333,Underperformer
12096,TechCorp,Email,Website,All Ages,3.69,3.693213779748078,-0.003213779748078238,Underperformer
53663,NexGen Systems,Display,Instagram,Women 25-34,4.43,4.433213441059532,-0.0032134410595325846,Underperformer
54175,Innovate Industries,Social Media,Google Ads,Women 25-34,5.18,5.183213183412111,-0.003213183412110965,Underperformer
7047,Innovate Industries,Display,YouTube,All Ages,3.33,3.3332129511943176,-0.003212951194317526,Underperformer
83060,Innovate Industries,Email,Google Ads,Women 25-34,4.43,4.433212799804489,-0.003212799804488853,Underperformer
99828,NexGen Systems,Display,YouTube,Women 35-44,4.43,4.433212539145519,-0.003212539145518889,Underperformer
37653,Innovate Industries,Influencer,Email,Women 25-34,4.43,4.433212214188432,-0.0032122141884318722,Underperformer
113708,NexGen Systems,Influencer,Google Ads,All Ages,4.43,4.433210929955563,-0.0032109299555633797,Underperformer
70754,NexGen Systems,Influencer,YouTube,Men 18-24,5.93,5.933210406398961,-0.0032104063989608633,Underperformer
150795,NexGen Systems,Social Media,Email,All Ages,5.71,5.713210269756371,-0.0032102697563711757,Underperformer
47942,DataTech Solutions,Social Media,Website,Women 35-44,4.43,4.433209965490814,-0.003209965490814426,Underperformer
65428,Alpha Innovations,Display,Facebook,Women 35-44,4.43,4.433209301859998,-0.003209301859998348,Underperformer
142543,Innovate Industries,Search,Website,All Ages,4.43,4.433209059459723,-0.0032090594597233846,Underperformer
124258,DataTech Solutions,Influencer,Email,Women 35-44,5.37,5.373208839836778,-0.003208839836777777,Underperformer
100983,NexGen Systems,Display,Instagram,Men 18-24,4.43,4.433207405680311,-0.003207405680311304,Underperformer
143916,NexGen Systems,Display,Facebook,All Ages,3.33,3.3332073211038904,-0.003207321103890326,Underperformer
